"tag"	"moltype"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
SA597_0020	cds	11.1025003474751	0.00116303596796017	0.636633265730973	0.00182685390563873	0.998542382284623	0.999945081387422
SA597_0021	cds	1.45475174953154	0.0957389545687562	1.56084893423748	0.0613377454209092	0.951090230881132	0.997707303814983
SA597_0022	cds	3.36615737478163	-0.0671625708773812	1.06311864151855	-0.0631750476893594	0.949627114139226	0.997707303814983
SA597_0023	cds	4.1888616641896	-0.144117292760806	0.941324657423809	-0.153100518109471	0.878319007302709	0.997707303814983
SA597_0024	cds	0.880344682829926	-0.988712174224859	2.08129480774767	-0.475046673130761	0.634753706688767	0.997707303814983
SA597_0025	cds	0.774562991449782	-0.0372706916900082	2.18230689393191	-0.0170785748758081	0.986373931192744	0.997707303814983
SA597_0026	cds	2.06243651158698	-1.23913368228496	1.38582667270367	-0.894147664128501	0.371242889808431	0.997707303814983
SA597_0027	cds	1.27413737505333	-0.0269996589791589	1.63172055993936	-0.0165467419128201	0.986798212528756	0.997707303814983
SA597_0028	cds	0.04554765773304	-0.551291124646171	4.0621351136751	-0.135714620321284	0.892046889316486	0.997707303814983
SA597_0029	cds	0.318960009125331	-1.15055420503595	3.27349698673211	-0.351475565641054	0.72523160042813	0.997707303814983
